"param_candidate_id","obj_selectivity_proxy","obj_capacity_proxy","result_id","suggestion_id","created_at"
"pcu|N16|E226","1.0","0.517023","930f839c-92cd-4b4c-af2c-8c23b9e5d739","33202f25-1e70-4706-a906-7d9c0de6f7d7","2026-08-12T16:34:03.695726+00:00"
