"param_Ethanol","param_SDS","obj_static_contact_angle","result_id","suggestion_id","created_at"
"0.0","0.6","73.406","e0a09280-c6f7-4b90-9040-ddfac748f349","","2026-07-15T16:38:52.845502+00:00"
"15.0","0.35","70.4","65ca4e15-b569-438d-912a-796d36e2bda5","","2026-07-15T16:42:30.571223+00:00"
"23.801123","0.203361","71.328","9f35931d-0c12-439d-bf23-1a6aabbae934","a45e6513-4e58-4d06-b6e6-8431606fe641","2026-07-15T16:46:00.686548+00:00"
